danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.449,0.995,11,-3.048,0,0.287,0.102,0.0,0.337,0.569,175.997,audio_features,3LMjzut3wdkyAM1A30ohkn,spotify:track:3LMjzut3wdkyAM1A30ohkn,https://api.spotify.com/v1/tracks/3LMjzut3wdkyAM1A30ohkn,https://api.spotify.com/v1/audio-analysis/3LMjzut3wdkyAM1A30ohkn,169653,4
0.25,0.938,8,-3.048,1,0.076,0.382,2.16e-05,0.126,0.546,180.123,audio_features,0iwMelVGxIm9vbLo5QupLh,spotify:track:0iwMelVGxIm9vbLo5QupLh,https://api.spotify.com/v1/tracks/0iwMelVGxIm9vbLo5QupLh,https://api.spotify.com/v1/audio-analysis/0iwMelVGxIm9vbLo5QupLh,184427,4
0.501,0.993,7,-3.05,1,0.162,0.00408,0.00825,0.0819,0.0748,169.981,audio_features,3ofKGe3tyjISVukIYOMQqP,spotify:track:3ofKGe3tyjISVukIYOMQqP,https://api.spotify.com/v1/tracks/3ofKGe3tyjISVukIYOMQqP,https://api.spotify.com/v1/audio-analysis/3ofKGe3tyjISVukIYOMQqP,241998,4
0.544,0.529,6,-3.051,1,0.0393,0.037,1.38e-05,0.133,0.398,118.624,audio_features,4n7B16kxcBiYjTw0PX0LOR,spotify:track:4n7B16kxcBiYjTw0PX0LOR,https://api.spotify.com/v1/tracks/4n7B16kxcBiYjTw0PX0LOR,https://api.spotify.com/v1/audio-analysis/4n7B16kxcBiYjTw0PX0LOR,261000,1
0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0153,0.036,0.847,117.046,audio_features,5ChkMS8OtdzJeqyybCc9R5,spotify:track:5ChkMS8OtdzJeqyybCc9R5,https://api.spotify.com/v1/tracks/5ChkMS8OtdzJeqyybCc9R5,https://api.spotify.com/v1/audio-analysis/5ChkMS8OtdzJeqyybCc9R5,293827,4
0.408,0.661,8,-3.052,1,0.0364,0.738,0.917,0.26,0.672,97.415,audio_features,5UMMLQS0llR8ytAytCTE3b,spotify:track:5UMMLQS0llR8ytAytCTE3b,https://api.spotify.com/v1/tracks/5UMMLQS0llR8ytAytCTE3b,https://api.spotify.com/v1/audio-analysis/5UMMLQS0llR8ytAytCTE3b,42260,4
0.629,0.875,11,-3.052,0,0.0442,0.00183,0.000113,0.105,0.737,142.063,audio_features,10BJoKg5i2sMCY8X0HlvDg,spotify:track:10BJoKg5i2sMCY8X0HlvDg,https://api.spotify.com/v1/tracks/10BJoKg5i2sMCY8X0HlvDg,https://api.spotify.com/v1/audio-analysis/10BJoKg5i2sMCY8X0HlvDg,210173,4
0.365,0.993,2,-3.053,0,0.131,0.0149,9.24e-06,0.343,0.163,179.053,audio_features,54NiTM7mzeeMi0xcS0aIAG,spotify:track:54NiTM7mzeeMi0xcS0aIAG,https://api.spotify.com/v1/tracks/54NiTM7mzeeMi0xcS0aIAG,https://api.spotify.com/v1/audio-analysis/54NiTM7mzeeMi0xcS0aIAG,254085,4
0.748,0.69,2,-3.053,1,0.0352,0.0615,0.0,0.296,0.513,106.966,audio_features,2UcK3xgGDxPSyKzKqyPv0s,spotify:track:2UcK3xgGDxPSyKzKqyPv0s,https://api.spotify.com/v1/tracks/2UcK3xgGDxPSyKzKqyPv0s,https://api.spotify.com/v1/audio-analysis/2UcK3xgGDxPSyKzKqyPv0s,158066,4
0.895,0.747,1,-3.054,1,0.0464,0.000411,0.000171,0.097,0.782,127.967,audio_features,23GWmLq9VggWMzWr4PsbQF,spotify:track:23GWmLq9VggWMzWr4PsbQF,https://api.spotify.com/v1/tracks/23GWmLq9VggWMzWr4PsbQF,https://api.spotify.com/v1/audio-analysis/23GWmLq9VggWMzWr4PsbQF,239133,4
0.487,0.93,4,-3.055,1,0.0579,0.0243,0.0,0.0579,0.428,140.039,audio_features,7fmpT4b1ErRPWa04DGoua4,spotify:track:7fmpT4b1ErRPWa04DGoua4,https://api.spotify.com/v1/tracks/7fmpT4b1ErRPWa04DGoua4,https://api.spotify.com/v1/audio-analysis/7fmpT4b1ErRPWa04DGoua4,241853,4
0.655,0.962,1,-3.055,0,0.0443,0.0197,5.56e-06,0.253,0.775,129.902,audio_features,4HgsPAX3MmMgIT60hJ4W4U,spotify:track:4HgsPAX3MmMgIT60hJ4W4U,https://api.spotify.com/v1/tracks/4HgsPAX3MmMgIT60hJ4W4U,https://api.spotify.com/v1/audio-analysis/4HgsPAX3MmMgIT60hJ4W4U,260800,4
0.661,0.941,1,-3.055,1,0.0603,0.034,4.36e-05,0.256,0.903,146.026,audio_features,2gaS7ELRIIVB96FOdfJMnK,spotify:track:2gaS7ELRIIVB96FOdfJMnK,https://api.spotify.com/v1/tracks/2gaS7ELRIIVB96FOdfJMnK,https://api.spotify.com/v1/audio-analysis/2gaS7ELRIIVB96FOdfJMnK,229813,4
0.525,0.937,7,-3.056,1,0.0466,0.636,0.0,0.164,0.706,125.997,audio_features,01sZnyb70RlJO8faFX4tgb,spotify:track:01sZnyb70RlJO8faFX4tgb,https://api.spotify.com/v1/tracks/01sZnyb70RlJO8faFX4tgb,https://api.spotify.com/v1/audio-analysis/01sZnyb70RlJO8faFX4tgb,258680,4
0.604,0.977,5,-3.056,1,0.0661,0.295,0.0,0.0521,0.804,170.055,audio_features,6avH20eR9SGNwV1H0vzHed,spotify:track:6avH20eR9SGNwV1H0vzHed,https://api.spotify.com/v1/tracks/6avH20eR9SGNwV1H0vzHed,https://api.spotify.com/v1/audio-analysis/6avH20eR9SGNwV1H0vzHed,205000,4
0.596,0.929,9,-3.056,1,0.0753,0.00327,3.51e-05,0.299,0.351,179.933,audio_features,6WVn1rWNNxaT5AoU3LuZid,spotify:track:6WVn1rWNNxaT5AoU3LuZid,https://api.spotify.com/v1/tracks/6WVn1rWNNxaT5AoU3LuZid,https://api.spotify.com/v1/audio-analysis/6WVn1rWNNxaT5AoU3LuZid,192880,4
0.393,0.932,2,-3.059,1,0.248,0.00026,0.000939,0.0557,0.548,183.044,audio_features,79Jpqsmno4iZV7ko4h5rqM,spotify:track:79Jpqsmno4iZV7ko4h5rqM,https://api.spotify.com/v1/tracks/79Jpqsmno4iZV7ko4h5rqM,https://api.spotify.com/v1/audio-analysis/79Jpqsmno4iZV7ko4h5rqM,213000,4
0.643,0.963,7,-3.059,1,0.0965,0.00509,6.96e-06,0.235,0.63,127.933,audio_features,6k3U1g0Tu11V1AcVzSt6re,spotify:track:6k3U1g0Tu11V1AcVzSt6re,https://api.spotify.com/v1/tracks/6k3U1g0Tu11V1AcVzSt6re,https://api.spotify.com/v1/audio-analysis/6k3U1g0Tu11V1AcVzSt6re,247360,4
0.648,0.908,11,-3.06,0,0.128,0.00139,0.00161,0.141,0.716,126.033,audio_features,1FvVVMENXmHoO0Ayl5NeO6,spotify:track:1FvVVMENXmHoO0Ayl5NeO6,https://api.spotify.com/v1/tracks/1FvVVMENXmHoO0Ayl5NeO6,https://api.spotify.com/v1/audio-analysis/1FvVVMENXmHoO0Ayl5NeO6,129114,4
0.5,0.985,5,-3.06,0,0.122,0.00448,1.74e-06,0.346,0.616,136.964,audio_features,7FZ8p7BXhPoG9AvC8ymbhC,spotify:track:7FZ8p7BXhPoG9AvC8ymbhC,https://api.spotify.com/v1/tracks/7FZ8p7BXhPoG9AvC8ymbhC,https://api.spotify.com/v1/audio-analysis/7FZ8p7BXhPoG9AvC8ymbhC,288373,4
0.491,0.965,10,-3.061,0,0.141,0.00698,0.0,0.164,0.596,141.991,audio_features,4zATnHivrl3CLafv6YCZS3,spotify:track:4zATnHivrl3CLafv6YCZS3,https://api.spotify.com/v1/tracks/4zATnHivrl3CLafv6YCZS3,https://api.spotify.com/v1/audio-analysis/4zATnHivrl3CLafv6YCZS3,333867,4
0.507,0.968,7,-3.062,1,0.0405,0.00263,0.0129,0.364,0.375,134.942,audio_features,66V2KGf8RIjyUYyTbVIpRh,spotify:track:66V2KGf8RIjyUYyTbVIpRh,https://api.spotify.com/v1/tracks/66V2KGf8RIjyUYyTbVIpRh,https://api.spotify.com/v1/audio-analysis/66V2KGf8RIjyUYyTbVIpRh,360693,4
0.324,0.681,1,-3.062,1,0.0363,0.0809,0.0,0.0538,0.565,169.573,audio_features,7fX4mUOYGvrKOSvIphopZp,spotify:track:7fX4mUOYGvrKOSvIphopZp,https://api.spotify.com/v1/tracks/7fX4mUOYGvrKOSvIphopZp,https://api.spotify.com/v1/audio-analysis/7fX4mUOYGvrKOSvIphopZp,232520,4
0.486,0.873,4,-3.065,0,0.157,0.0518,0.00238,0.139,0.637,131.939,audio_features,78fqyscPrZNBVZuEEgEDCR,spotify:track:78fqyscPrZNBVZuEEgEDCR,https://api.spotify.com/v1/tracks/78fqyscPrZNBVZuEEgEDCR,https://api.spotify.com/v1/audio-analysis/78fqyscPrZNBVZuEEgEDCR,265561,4
0.679,0.951,6,-3.066,0,0.147,0.0169,0.0882,0.0176,0.945,128.008,audio_features,1AMzUKhF0vCFHZTx8H7OS4,spotify:track:1AMzUKhF0vCFHZTx8H7OS4,https://api.spotify.com/v1/tracks/1AMzUKhF0vCFHZTx8H7OS4,https://api.spotify.com/v1/audio-analysis/1AMzUKhF0vCFHZTx8H7OS4,204187,4
0.481,0.794,7,-3.066,1,0.0274,0.0266,1.31e-06,0.133,0.623,90.127,audio_features,6OilVvpmYar8szymnqrSsd,spotify:track:6OilVvpmYar8szymnqrSsd,https://api.spotify.com/v1/tracks/6OilVvpmYar8szymnqrSsd,https://api.spotify.com/v1/audio-analysis/6OilVvpmYar8szymnqrSsd,361440,4
0.426,0.859,1,-3.066,0,0.0603,0.000228,0.0,0.305,0.66,91.902,audio_features,6JmTrd6VvMOWZFBk439e28,spotify:track:6JmTrd6VvMOWZFBk439e28,https://api.spotify.com/v1/tracks/6JmTrd6VvMOWZFBk439e28,https://api.spotify.com/v1/audio-analysis/6JmTrd6VvMOWZFBk439e28,152440,4
0.535,0.959,7,-3.067,1,0.0503,0.00197,0.0,0.41,0.471,132.894,audio_features,0N1jIgrl1HMk2PlHW0IupQ,spotify:track:0N1jIgrl1HMk2PlHW0IupQ,https://api.spotify.com/v1/tracks/0N1jIgrl1HMk2PlHW0IupQ,https://api.spotify.com/v1/audio-analysis/0N1jIgrl1HMk2PlHW0IupQ,227680,4
0.759,0.886,1,-3.067,1,0.187,0.0103,2.04e-05,0.342,0.489,102.065,audio_features,59c0HrzmHfyQs6LgDw5cHe,spotify:track:59c0HrzmHfyQs6LgDw5cHe,https://api.spotify.com/v1/tracks/59c0HrzmHfyQs6LgDw5cHe,https://api.spotify.com/v1/audio-analysis/59c0HrzmHfyQs6LgDw5cHe,191462,4
0.384,0.772,0,-3.069,1,0.0345,0.0612,0.0,0.292,0.745,197.826,audio_features,65ubFue4WQe8s8MitRq3JY,spotify:track:65ubFue4WQe8s8MitRq3JY,https://api.spotify.com/v1/tracks/65ubFue4WQe8s8MitRq3JY,https://api.spotify.com/v1/audio-analysis/65ubFue4WQe8s8MitRq3JY,282640,4
0.728,0.898,6,-3.069,1,0.0606,0.303,0.0,0.187,0.859,112.042,audio_features,2kF7PJqkdnA0hOuuzenAbx,spotify:track:2kF7PJqkdnA0hOuuzenAbx,https://api.spotify.com/v1/tracks/2kF7PJqkdnA0hOuuzenAbx,https://api.spotify.com/v1/audio-analysis/2kF7PJqkdnA0hOuuzenAbx,248533,4
0.607,0.869,1,-3.07,1,0.0436,0.0443,0.0,0.112,0.741,122.004,audio_features,5cEUftOiCzNGlOVzEALeMk,spotify:track:5cEUftOiCzNGlOVzEALeMk,https://api.spotify.com/v1/tracks/5cEUftOiCzNGlOVzEALeMk,https://api.spotify.com/v1/audio-analysis/5cEUftOiCzNGlOVzEALeMk,254253,4
0.661,0.902,10,-3.071,0,0.0307,0.00846,9.78e-05,0.33,0.594,104.055,audio_features,07xCkPHIfi1VU4kLvucPo9,spotify:track:07xCkPHIfi1VU4kLvucPo9,https://api.spotify.com/v1/tracks/07xCkPHIfi1VU4kLvucPo9,https://api.spotify.com/v1/audio-analysis/07xCkPHIfi1VU4kLvucPo9,243678,4
0.587,0.732,1,-3.071,1,0.0331,0.0299,0.0,0.335,0.767,136.012,audio_features,7JWNbtahWE1LsUtSKYHfGz,spotify:track:7JWNbtahWE1LsUtSKYHfGz,https://api.spotify.com/v1/tracks/7JWNbtahWE1LsUtSKYHfGz,https://api.spotify.com/v1/audio-analysis/7JWNbtahWE1LsUtSKYHfGz,220907,4
0.397,0.931,0,-3.072,0,0.113,0.00918,0.0,0.146,0.422,170.027,audio_features,1rxh0iojvTB24C6BpOdfC1,spotify:track:1rxh0iojvTB24C6BpOdfC1,https://api.spotify.com/v1/tracks/1rxh0iojvTB24C6BpOdfC1,https://api.spotify.com/v1/audio-analysis/1rxh0iojvTB24C6BpOdfC1,235373,4
0.743,0.888,2,-3.072,1,0.0323,0.0636,0.000342,0.334,0.792,120.032,audio_features,4h4qR86LKL1KnzQWM2484a,spotify:track:4h4qR86LKL1KnzQWM2484a,https://api.spotify.com/v1/tracks/4h4qR86LKL1KnzQWM2484a,https://api.spotify.com/v1/audio-analysis/4h4qR86LKL1KnzQWM2484a,286800,4
0.719,0.87,10,-3.073,1,0.0472,0.321,0.0,0.187,0.732,134.979,audio_features,0T4AitQuq8IJhWBWuZwkFA,spotify:track:0T4AitQuq8IJhWBWuZwkFA,https://api.spotify.com/v1/tracks/0T4AitQuq8IJhWBWuZwkFA,https://api.spotify.com/v1/audio-analysis/0T4AitQuq8IJhWBWuZwkFA,248444,4
0.473,0.9,11,-3.073,0,0.0511,0.00209,0.0,0.0948,0.377,186.91,audio_features,48JYYEXKNZdXuDdZvkRvaQ,spotify:track:48JYYEXKNZdXuDdZvkRvaQ,https://api.spotify.com/v1/tracks/48JYYEXKNZdXuDdZvkRvaQ,https://api.spotify.com/v1/audio-analysis/48JYYEXKNZdXuDdZvkRvaQ,293825,4
0.312,0.975,5,-3.073,1,0.0886,0.000273,0.0,0.127,0.507,175.045,audio_features,21UVNH1WzhVXVWr9s2Df1T,spotify:track:21UVNH1WzhVXVWr9s2Df1T,https://api.spotify.com/v1/tracks/21UVNH1WzhVXVWr9s2Df1T,https://api.spotify.com/v1/audio-analysis/21UVNH1WzhVXVWr9s2Df1T,246720,4
0.449,0.933,0,-3.073,1,0.0904,0.00155,0.117,0.214,0.832,161.047,audio_features,5dcU0xgcr0HCDNaCTaDKVf,spotify:track:5dcU0xgcr0HCDNaCTaDKVf,https://api.spotify.com/v1/tracks/5dcU0xgcr0HCDNaCTaDKVf,https://api.spotify.com/v1/audio-analysis/5dcU0xgcr0HCDNaCTaDKVf,264833,4
0.473,0.954,8,-3.075,1,0.0409,0.000744,0.0209,0.0695,0.416,139.977,audio_features,6QzCdBKoj7OH6RdPtK8psW,spotify:track:6QzCdBKoj7OH6RdPtK8psW,https://api.spotify.com/v1/tracks/6QzCdBKoj7OH6RdPtK8psW,https://api.spotify.com/v1/audio-analysis/6QzCdBKoj7OH6RdPtK8psW,334613,4
0.606,0.95,2,-3.075,1,0.0455,0.0214,4.78e-06,0.286,0.944,96.129,audio_features,5yD1DwzPmaxMe1sbAn32SA,spotify:track:5yD1DwzPmaxMe1sbAn32SA,https://api.spotify.com/v1/tracks/5yD1DwzPmaxMe1sbAn32SA,https://api.spotify.com/v1/audio-analysis/5yD1DwzPmaxMe1sbAn32SA,206750,4
0.486,0.931,8,-3.077,1,0.0674,0.00038,0.000159,0.293,0.809,169.96,audio_features,7ogbPiLZ66aHOhzG7gk12g,spotify:track:7ogbPiLZ66aHOhzG7gk12g,https://api.spotify.com/v1/tracks/7ogbPiLZ66aHOhzG7gk12g,https://api.spotify.com/v1/audio-analysis/7ogbPiLZ66aHOhzG7gk12g,216013,4
0.474,0.932,8,-3.077,1,0.0469,0.251,0.0,0.185,0.898,180.069,audio_features,2L9dBaAmQ5qydXHSz8bN96,spotify:track:2L9dBaAmQ5qydXHSz8bN96,https://api.spotify.com/v1/tracks/2L9dBaAmQ5qydXHSz8bN96,https://api.spotify.com/v1/audio-analysis/2L9dBaAmQ5qydXHSz8bN96,217032,4
0.462,0.964,4,-3.077,0,0.116,0.0529,0.0,0.242,0.674,205.928,audio_features,1tD5FVcNgiAkfe41nfY19x,spotify:track:1tD5FVcNgiAkfe41nfY19x,https://api.spotify.com/v1/tracks/1tD5FVcNgiAkfe41nfY19x,https://api.spotify.com/v1/audio-analysis/1tD5FVcNgiAkfe41nfY19x,249933,4
0.734,0.731,7,-3.077,1,0.0581,0.0137,0.0,0.0676,0.964,114.872,audio_features,5EI5uLxQNOU5Ickvb0Bqz2,spotify:track:5EI5uLxQNOU5Ickvb0Bqz2,https://api.spotify.com/v1/tracks/5EI5uLxQNOU5Ickvb0Bqz2,https://api.spotify.com/v1/audio-analysis/5EI5uLxQNOU5Ickvb0Bqz2,225560,4
0.575,0.97,7,-3.078,1,0.0545,0.00378,1.82e-05,0.291,0.631,139.999,audio_features,4xA8U5glXvRKG7td2JbFmN,spotify:track:4xA8U5glXvRKG7td2JbFmN,https://api.spotify.com/v1/tracks/4xA8U5glXvRKG7td2JbFmN,https://api.spotify.com/v1/audio-analysis/4xA8U5glXvRKG7td2JbFmN,274000,4
0.56,0.961,5,-3.078,1,0.042,0.00503,0.0,0.094,0.77,162.912,audio_features,3HksEr55KOyDGjkWF8SFbh,spotify:track:3HksEr55KOyDGjkWF8SFbh,https://api.spotify.com/v1/tracks/3HksEr55KOyDGjkWF8SFbh,https://api.spotify.com/v1/audio-analysis/3HksEr55KOyDGjkWF8SFbh,225677,4
0.174,0.973,4,-3.078,0,0.19,0.000364,0.000202,0.0918,0.0933,179.966,audio_features,6Mv6DJMnjXY9FZjidOxSnG,spotify:track:6Mv6DJMnjXY9FZjidOxSnG,https://api.spotify.com/v1/tracks/6Mv6DJMnjXY9FZjidOxSnG,https://api.spotify.com/v1/audio-analysis/6Mv6DJMnjXY9FZjidOxSnG,257733,4
0.776,0.911,2,-3.08,0,0.131,0.155,2.59e-06,0.268,0.56,101.027,audio_features,3LL2Bw533l1dWZAamY9rR3,spotify:track:3LL2Bw533l1dWZAamY9rR3,https://api.spotify.com/v1/tracks/3LL2Bw533l1dWZAamY9rR3,https://api.spotify.com/v1/audio-analysis/3LL2Bw533l1dWZAamY9rR3,177728,4
0.537,0.922,4,-3.08,1,0.0627,0.0596,6.16e-05,0.213,0.247,125.017,audio_features,2yC8gY7ejslwuClgBy2WBW,spotify:track:2yC8gY7ejslwuClgBy2WBW,https://api.spotify.com/v1/tracks/2yC8gY7ejslwuClgBy2WBW,https://api.spotify.com/v1/audio-analysis/2yC8gY7ejslwuClgBy2WBW,265331,4
0.472,0.942,11,-3.081,0,0.111,0.000609,0.0418,0.349,0.195,177.998,audio_features,1A7xGSCB67ITNPOIsJ2G1U,spotify:track:1A7xGSCB67ITNPOIsJ2G1U,https://api.spotify.com/v1/tracks/1A7xGSCB67ITNPOIsJ2G1U,https://api.spotify.com/v1/audio-analysis/1A7xGSCB67ITNPOIsJ2G1U,236867,4
0.517,0.975,10,-3.081,0,0.125,0.00488,5.69e-05,0.537,0.755,157.883,audio_features,4COpw8g0ZmDSafuSotzYJI,spotify:track:4COpw8g0ZmDSafuSotzYJI,https://api.spotify.com/v1/tracks/4COpw8g0ZmDSafuSotzYJI,https://api.spotify.com/v1/audio-analysis/4COpw8g0ZmDSafuSotzYJI,236767,4
0.548,0.819,1,-3.081,0,0.0337,0.748,0.0,0.114,0.32,129.996,audio_features,0kUjyLfXDaKZedEAruiqAw,spotify:track:0kUjyLfXDaKZedEAruiqAw,https://api.spotify.com/v1/tracks/0kUjyLfXDaKZedEAruiqAw,https://api.spotify.com/v1/audio-analysis/0kUjyLfXDaKZedEAruiqAw,279573,4
0.574,0.877,9,-3.081,0,0.0292,0.00501,0.0,0.276,0.68,110.146,audio_features,1mKbb9Dhn8fZug7QSxPeBd,spotify:track:1mKbb9Dhn8fZug7QSxPeBd,https://api.spotify.com/v1/tracks/1mKbb9Dhn8fZug7QSxPeBd,https://api.spotify.com/v1/audio-analysis/1mKbb9Dhn8fZug7QSxPeBd,294107,4
0.445,0.955,5,-3.083,1,0.0651,0.033,6.73e-06,0.14,0.505,146.79,audio_features,5EATRvFKKtd7DjEL0UmAlV,spotify:track:5EATRvFKKtd7DjEL0UmAlV,https://api.spotify.com/v1/tracks/5EATRvFKKtd7DjEL0UmAlV,https://api.spotify.com/v1/audio-analysis/5EATRvFKKtd7DjEL0UmAlV,295893,4
0.474,0.983,0,-3.084,0,0.115,0.0225,2.6e-05,0.052,0.132,107.049,audio_features,4SvUlGYsyCe5yhs2qRvE8r,spotify:track:4SvUlGYsyCe5yhs2qRvE8r,https://api.spotify.com/v1/tracks/4SvUlGYsyCe5yhs2qRvE8r,https://api.spotify.com/v1/audio-analysis/4SvUlGYsyCe5yhs2qRvE8r,251867,4
0.347,0.815,9,-3.085,0,0.0472,0.565,0.0,0.286,0.612,143.722,audio_features,4S6QrgGyFjvLQXlJZuiAhn,spotify:track:4S6QrgGyFjvLQXlJZuiAhn,https://api.spotify.com/v1/tracks/4S6QrgGyFjvLQXlJZuiAhn,https://api.spotify.com/v1/audio-analysis/4S6QrgGyFjvLQXlJZuiAhn,302493,4
0.476,0.897,9,-3.085,0,0.0706,0.00224,0.0,0.394,0.419,143.016,audio_features,08qU2grYIu0XldcJZ7jEOb,spotify:track:08qU2grYIu0XldcJZ7jEOb,https://api.spotify.com/v1/tracks/08qU2grYIu0XldcJZ7jEOb,https://api.spotify.com/v1/audio-analysis/08qU2grYIu0XldcJZ7jEOb,252427,4
0.439,0.929,2,-3.085,0,0.0437,0.00313,0.0,0.379,0.695,93.248,audio_features,1vHSaWjf9fo0EkklThd7Lx,spotify:track:1vHSaWjf9fo0EkklThd7Lx,https://api.spotify.com/v1/tracks/1vHSaWjf9fo0EkklThd7Lx,https://api.spotify.com/v1/audio-analysis/1vHSaWjf9fo0EkklThd7Lx,226000,4
0.68,0.722,8,-3.086,1,0.199,0.254,0.0,0.0738,0.714,99.332,audio_features,445ClT4e6nCWUb8GzUXGjs,spotify:track:445ClT4e6nCWUb8GzUXGjs,https://api.spotify.com/v1/tracks/445ClT4e6nCWUb8GzUXGjs,https://api.spotify.com/v1/audio-analysis/445ClT4e6nCWUb8GzUXGjs,212373,4
0.517,0.977,2,-3.086,0,0.0549,0.235,0.0,0.363,0.685,140.006,audio_features,5GjmkFhEjtY1MF5IGDyz9f,spotify:track:5GjmkFhEjtY1MF5IGDyz9f,https://api.spotify.com/v1/tracks/5GjmkFhEjtY1MF5IGDyz9f,https://api.spotify.com/v1/audio-analysis/5GjmkFhEjtY1MF5IGDyz9f,212240,4
0.483,0.938,2,-3.086,1,0.205,0.0211,6.54e-05,0.0653,0.439,158.183,audio_features,6mm6cSYXSSIChoblz9Fjwn,spotify:track:6mm6cSYXSSIChoblz9Fjwn,https://api.spotify.com/v1/tracks/6mm6cSYXSSIChoblz9Fjwn,https://api.spotify.com/v1/audio-analysis/6mm6cSYXSSIChoblz9Fjwn,197027,4
0.535,0.754,9,-3.086,0,0.0473,0.048,0.0,0.122,0.847,157.941,audio_features,0qt6wxWgQ6xnHUi9wAbSKQ,spotify:track:0qt6wxWgQ6xnHUi9wAbSKQ,https://api.spotify.com/v1/tracks/0qt6wxWgQ6xnHUi9wAbSKQ,https://api.spotify.com/v1/audio-analysis/0qt6wxWgQ6xnHUi9wAbSKQ,154707,4
0.476,0.746,1,-3.087,1,0.0368,0.0431,0.0,0.356,0.56,159.838,audio_features,6aVscseUCbhygpboveCC9Q,spotify:track:6aVscseUCbhygpboveCC9Q,https://api.spotify.com/v1/tracks/6aVscseUCbhygpboveCC9Q,https://api.spotify.com/v1/audio-analysis/6aVscseUCbhygpboveCC9Q,234467,4
0.522,0.937,6,-3.087,1,0.0795,0.0239,0.0,0.155,0.588,160.073,audio_features,6FGK1phiW2U9O4FpE1emSe,spotify:track:6FGK1phiW2U9O4FpE1emSe,https://api.spotify.com/v1/tracks/6FGK1phiW2U9O4FpE1emSe,https://api.spotify.com/v1/audio-analysis/6FGK1phiW2U9O4FpE1emSe,259560,4
0.652,0.939,7,-3.088,1,0.0454,0.00632,0.0,0.227,0.314,105.042,audio_features,2RmjfvTfftAFILugmft8Gg,spotify:track:2RmjfvTfftAFILugmft8Gg,https://api.spotify.com/v1/tracks/2RmjfvTfftAFILugmft8Gg,https://api.spotify.com/v1/audio-analysis/2RmjfvTfftAFILugmft8Gg,198022,4
0.566,0.802,11,-3.091,0,0.0335,0.227,1.22e-06,0.079,0.618,126.705,audio_features,4ivFvluFxd6A7aJWc3YLny,spotify:track:4ivFvluFxd6A7aJWc3YLny,https://api.spotify.com/v1/tracks/4ivFvluFxd6A7aJWc3YLny,https://api.spotify.com/v1/audio-analysis/4ivFvluFxd6A7aJWc3YLny,262427,4
0.498,0.848,0,-3.091,0,0.038,0.00466,0.0,0.0753,0.319,97.516,audio_features,3CNptmi6HPZj6lgglUafW7,spotify:track:3CNptmi6HPZj6lgglUafW7,https://api.spotify.com/v1/tracks/3CNptmi6HPZj6lgglUafW7,https://api.spotify.com/v1/audio-analysis/3CNptmi6HPZj6lgglUafW7,194000,4
0.427,0.966,8,-3.091,1,0.134,0.0404,0.0,0.348,0.675,154.961,audio_features,0ASw64KfzSUtChQDfzC906,spotify:track:0ASw64KfzSUtChQDfzC906,https://api.spotify.com/v1/tracks/0ASw64KfzSUtChQDfzC906,https://api.spotify.com/v1/audio-analysis/0ASw64KfzSUtChQDfzC906,192440,4
0.49,0.968,2,-3.093,1,0.0432,0.00996,0.0,0.0761,0.85,172.959,audio_features,0QPJIm5c0JPpG1szvVjgB6,spotify:track:0QPJIm5c0JPpG1szvVjgB6,https://api.spotify.com/v1/tracks/0QPJIm5c0JPpG1szvVjgB6,https://api.spotify.com/v1/audio-analysis/0QPJIm5c0JPpG1szvVjgB6,258240,4
0.455,0.914,11,-3.093,1,0.0373,0.000344,2.56e-05,0.0828,0.582,146.989,audio_features,33cvF54sRDtyflQJJ4fjbb,spotify:track:33cvF54sRDtyflQJJ4fjbb,https://api.spotify.com/v1/tracks/33cvF54sRDtyflQJJ4fjbb,https://api.spotify.com/v1/audio-analysis/33cvF54sRDtyflQJJ4fjbb,277533,4
0.615,0.827,6,-3.093,0,0.031,0.0972,0.0,0.0814,0.329,97.99,audio_features,2OluMUnDvlFDQelmaJoseb,spotify:track:2OluMUnDvlFDQelmaJoseb,https://api.spotify.com/v1/tracks/2OluMUnDvlFDQelmaJoseb,https://api.spotify.com/v1/audio-analysis/2OluMUnDvlFDQelmaJoseb,290107,4
0.523,0.962,7,-3.093,1,0.0675,0.0377,0.0,0.0722,0.392,104.966,audio_features,7jfJw6EnyMaPAryntOKyKI,spotify:track:7jfJw6EnyMaPAryntOKyKI,https://api.spotify.com/v1/tracks/7jfJw6EnyMaPAryntOKyKI,https://api.spotify.com/v1/audio-analysis/7jfJw6EnyMaPAryntOKyKI,287950,4
0.43,0.965,6,-3.094,0,0.33,0.0056,0.0,0.398,0.468,79.535,audio_features,5pbF6pu9ge9IeRi1Pea6az,spotify:track:5pbF6pu9ge9IeRi1Pea6az,https://api.spotify.com/v1/tracks/5pbF6pu9ge9IeRi1Pea6az,https://api.spotify.com/v1/audio-analysis/5pbF6pu9ge9IeRi1Pea6az,276120,4
0.505,0.883,6,-3.094,1,0.0481,0.0117,0.0,0.0578,0.666,100.496,audio_features,2Bsg6EfrmEx0x0eC8v4vuG,spotify:track:2Bsg6EfrmEx0x0eC8v4vuG,https://api.spotify.com/v1/tracks/2Bsg6EfrmEx0x0eC8v4vuG,https://api.spotify.com/v1/audio-analysis/2Bsg6EfrmEx0x0eC8v4vuG,261547,4
